SENT_ID,SENT_CONTENT,PHEN_ID,PHEN,WIKI_SUMMARY,WIKI_URL,WIKI_SEARCH_CONTENT
28,"Lacy Warner, a writer and film producer from Providence, RI, is flying to see her parents in Jacksonville, Fla, later this month so they can help care for her 1-year-old daughter while her husband is traveling for work",301,Jacksonville Fla ,,"https://en.wikipedia.org/wiki/Timeline_of_Jacksonville,_Florida","Timeline of Jacksonville, Florida"
28,"Lacy Warner, a writer and film producer from Providence, RI, is flying to see her parents in Jacksonville, Fla, later this month so they can help care for her 1-year-old daughter while her husband is traveling for work",301,Jacksonville Fla ,,https://en.wikipedia.org/wiki/Martín_de_Argüelles,Martín de Argüelles
28,"Lacy Warner, a writer and film producer from Providence, RI, is flying to see her parents in Jacksonville, Fla, later this month so they can help care for her 1-year-old daughter while her husband is traveling for work",301,Jacksonville Fla ,,https://en.wikipedia.org/wiki/Dorothy_Pitman_Hughes,Dorothy Pitman Hughes
28,"Lacy Warner, a writer and film producer from Providence, RI, is flying to see her parents in Jacksonville, Fla, later this month so they can help care for her 1-year-old daughter while her husband is traveling for work",301,Jacksonville Fla ,,https://en.wikipedia.org/wiki/Salad,Salad
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,315,sister helped out,,https://en.wikipedia.org/wiki/Swing_Out_Sister,Swing Out Sister
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,315,sister helped out,,"https://en.wikipedia.org/wiki/Swing_Out,_Sister","Swing Out, Sister"
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,315,sister helped out,,https://en.wikipedia.org/wiki/Breakout_(Swing_Out_Sister_song),Breakout (Swing Out Sister song)
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,315,sister helped out,,https://en.wikipedia.org/wiki/Twisted_Sister,Twisted Sister
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,315,sister helped out,,"https://en.wikipedia.org/wiki/Sister,_Sister_(TV_series)","Sister, Sister (TV series)"
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,315,sister helped out,,https://en.wikipedia.org/wiki/Knives_Out,Knives Out
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,315,sister helped out,,https://en.wikipedia.org/wiki/Sister_city,Sister city
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,315,sister helped out,,https://en.wikipedia.org/wiki/Breakout_(Swing_Out_Sister_album),Breakout (Swing Out Sister album)
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,315,sister helped out,,"https://en.wikipedia.org/wiki/Give_Out,_Sisters","Give Out, Sisters"
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,315,sister helped out,,https://en.wikipedia.org/wiki/Come_Out_and_Play_(Twisted_Sister_album),Come Out and Play (Twisted Sister album)
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,321,using air miles,,https://en.wikipedia.org/wiki/Air_Miles,Air Miles
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,321,using air miles,,https://en.wikipedia.org/wiki/Nautical_mile,Nautical mile
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,321,using air miles,,https://en.wikipedia.org/wiki/Airblue,Airblue
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,321,using air miles,,https://en.wikipedia.org/wiki/Boobie_Miles,Boobie Miles
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,321,using air miles,,https://en.wikipedia.org/wiki/Airspeed,Airspeed
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,321,using air miles,,https://en.wikipedia.org/wiki/AirBaltic,AirBaltic
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,321,using air miles,"Ethiopian Airlines (commonly referred to as Ethiopian; Amharic: የኢትዮጵያ አየር መንገድ, romanized: Ye-Ītyōṗṗyā āyer menged), formerly Ethiopian Air Lines (EAL), is the flag carrier of Ethiopia, and is wholly owned by the country's government. EAL was founded on 21 December 1945 and commenced operations on 8 April 1946, expanding to international flights in 1951.",https://en.wikipedia.org/wiki/Ethiopian_Airlines,Ethiopian Airlines
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,321,using air miles,,https://en.wikipedia.org/wiki/Korean_Air_Lines_Flight_007,Korean Air Lines Flight 007
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,321,using air miles,,https://en.wikipedia.org/wiki/SkyMiles,SkyMiles
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,321,using air miles,,https://en.wikipedia.org/wiki/Miles_Master,Miles Master
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,324,couldnt find one,"Dan Duryea ( DUURR-ee-ay, January 23, 1907 – June 7, 1968) was an American actor in film, stage, and television. Known for portraying a vast range of character roles as a villain, he nonetheless had a long career in a wide variety of leading and secondary roles.",https://en.wikipedia.org/wiki/Dan_Duryea,Dan Duryea
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,324,couldnt find one,,https://en.wikipedia.org/wiki/Jijoy_Rajagopal,Jijoy Rajagopal
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,324,couldnt find one,,https://en.wikipedia.org/wiki/Ida_(film),Ida (film)
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,324,couldnt find one,,https://en.wikipedia.org/wiki/Robert_E._Guidry,Robert E. Guidry
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,324,couldnt find one,,https://en.wikipedia.org/wiki/List_of_commercial_video_games_with_available_source_code,List of commercial video games with available source code
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,324,couldnt find one,,https://en.wikipedia.org/wiki/Bigg_Boss_(Hindi_season_14),Bigg Boss (Hindi season 14)
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,324,couldnt find one,,https://en.wikipedia.org/wiki/A_Kid_Named_Cudi,A Kid Named Cudi
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,324,couldnt find one,,https://en.wikipedia.org/wiki/Bigg_Boss_(Hindi_season_13),Bigg Boss (Hindi season 13)
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,324,couldnt find one,,https://en.wikipedia.org/wiki/Jeremy_Laidler,Jeremy Laidler
29, Her sister helped out and bought a ticket for her using air miles when Lacy couldnt find one for less than dlra600,324,couldnt find one,,https://en.wikipedia.org/wiki/List_of_bisexual_people_(A–F),List of bisexual people (A–F)
32," Warner said, adding that the prices were more than double what she usually pays",342,usually pays,,https://en.wikipedia.org/wiki/Over–under,Over–under
32," Warner said, adding that the prices were more than double what she usually pays",342,usually pays,,https://en.wikipedia.org/wiki/Going_Dutch,Going Dutch
32," Warner said, adding that the prices were more than double what she usually pays",342,usually pays,,https://en.wikipedia.org/wiki/Multi-level_marketing,Multi-level marketing
32," Warner said, adding that the prices were more than double what she usually pays",342,usually pays,,https://en.wikipedia.org/wiki/Dividend,Dividend
32," Warner said, adding that the prices were more than double what she usually pays",342,usually pays,,https://en.wikipedia.org/wiki/Hedge_fund,Hedge fund
32," Warner said, adding that the prices were more than double what she usually pays",342,usually pays,,https://en.wikipedia.org/wiki/Pay-per-click,Pay-per-click
32," Warner said, adding that the prices were more than double what she usually pays",342,usually pays,,https://en.wikipedia.org/wiki/Pay_Day,Pay Day
32," Warner said, adding that the prices were more than double what she usually pays",342,usually pays,,https://en.wikipedia.org/wiki/Flimsies,Flimsies
